id_venta,fecha_venta,cliente_id,empleado_id,id_tienda,total,estado
8388,2025-05-23 11:34:40.851861,59,36,8,94.16,ACTIVA
8389,2025-05-09 14:24:13.672348,608,95,9,669.31,ACTIVA
8390,2025-06-24 16:21:19.122295,322,39,6,713.01,ACTIVA
8391,2025-04-15 21:46:16.876848,40,85,2,632.26,ACTIVA
8392,2025-03-20 12:56:31.440193,320,37,14,409.19,ACTIVA
8393,2025-06-27 21:43:55.919233,125,89,8,431.30,ACTIVA
8394,2025-06-04 07:12:01.894061,426,42,11,485.28,ACTIVA
8395,2025-09-02 13:29:22.28055,272,41,2,730.19,ACTIVA
8396,2025-08-20 19:30:33.587493,694,73,14,394.83,ACTIVA
8397,2025-07-27 10:46:09.613702,805,22,7,151.31,ANULADA
8398,2025-08-15 12:31:44.453154,907,55,11,605.09,ACTIVA
8399,2025-08-28 14:01:45.856777,913,34,9,88.25,ACTIVA
8400,2025-05-30 11:18:52.049203,371,90,12,78.84,ACTIVA
8401,2025-03-20 13:46:54.710721,821,35,11,241.44,ANULADA
8402,2025-04-13 01:36:07.340511,248,79,7,315.50,ACTIVA
8403,2025-07-31 06:55:38.188969,145,5,5,868.49,ACTIVA
8404,2025-07-18 16:41:23.916447,712,28,6,352.67,ACTIVA
8405,2025-05-12 14:03:32.875772,276,82,2,708.67,ACTIVA
8406,2025-07-19 09:35:29.823699,875,65,11,109.21,ACTIVA
8407,2025-03-16 03:58:24.204016,855,87,2,259.47,ACTIVA
8408,2025-04-28 04:48:44.62583,998,24,4,269.87,ACTIVA
8409,2025-04-28 00:32:53.12061,38,61,5,634.86,ACTIVA
8410,2025-06-29 11:37:15.79981,650,26,13,292.65,ACTIVA
8411,2025-09-05 19:05:26.13517,112,50,14,138.30,ACTIVA
8412,2025-08-01 00:42:39.63527,675,42,12,962.74,ACTIVA
8413,2025-04-05 01:22:40.263976,974,79,7,973.32,ACTIVA
8414,2025-05-31 01:07:10.448627,215,7,6,296.61,ACTIVA
8415,2025-05-05 06:41:19.207782,437,75,1,509.62,ACTIVA
8416,2025-05-23 09:02:47.374503,138,38,9,942.76,ACTIVA
8417,2025-08-03 03:03:20.943882,281,89,3,695.31,ACTIVA
8418,2025-07-22 20:54:17.385658,649,55,6,984.92,ANULADA
8419,2025-04-14 15:33:58.81315,10,9,2,697.90,ACTIVA
8420,2025-05-23 10:57:33.628574,735,22,11,418.20,ACTIVA
8421,2025-07-20 07:42:46.46245,239,19,4,314.10,ACTIVA
8422,2025-06-29 23:45:34.928817,12,92,8,841.95,ACTIVA
8423,2025-07-15 17:44:00.57694,438,74,4,445.22,ACTIVA
8424,2025-07-10 09:05:29.762114,38,83,8,317.63,ACTIVA
8425,2025-04-27 08:22:16.625485,480,95,7,393.53,ACTIVA
8426,2025-08-16 18:55:21.930938,36,85,15,684.19,ACTIVA
8427,2025-09-04 02:07:01.44669,245,26,9,127.85,ACTIVA
8428,2025-03-20 18:56:56.705055,519,50,4,719.01,ACTIVA
8429,2025-04-14 14:23:55.214059,202,82,8,586.14,ACTIVA
8430,2025-04-27 09:47:09.251263,359,3,15,1002.88,ACTIVA
8431,2025-04-06 18:13:16.156801,180,33,12,723.91,ACTIVA
8432,2025-07-09 14:12:47.242698,862,18,4,536.59,ANULADA
8433,2025-07-06 00:33:29.178269,511,34,12,330.12,ACTIVA
8434,2025-07-15 00:26:51.079792,874,36,10,945.48,ACTIVA
8435,2025-07-29 03:20:34.600773,212,37,2,872.72,ACTIVA
8436,2025-06-09 19:05:33.632204,756,76,8,193.65,ACTIVA
8437,2025-08-24 22:37:39.085732,306,41,5,362.25,ACTIVA
8438,2025-06-06 14:18:18.080991,827,18,7,635.53,ACTIVA
8439,2025-04-30 17:10:38.883394,484,9,7,864.04,ACTIVA
8440,2025-07-08 16:17:34.044942,605,61,11,552.01,ACTIVA
8441,2025-04-15 13:10:56.261967,869,11,11,718.58,ACTIVA
8442,2025-03-29 09:30:56.03029,185,18,4,807.22,ACTIVA
8443,2025-07-15 18:44:44.958261,195,51,7,127.89,ACTIVA
8444,2025-09-05 02:53:07.124809,751,27,4,54.91,ACTIVA
8445,2025-03-23 13:24:07.55545,208,5,14,371.57,ACTIVA
8446,2025-08-16 12:39:57.54498,356,41,13,91.00,ACTIVA
8447,2025-04-14 13:03:30.380803,94,5,10,1016.70,ACTIVA
8448,2025-07-15 06:22:47.489249,790,28,7,875.58,ACTIVA
8449,2025-08-19 06:55:59.745552,204,51,3,110.95,ACTIVA
8450,2025-04-07 18:48:13.48952,344,89,9,268.53,ACTIVA
8451,2025-07-02 21:10:25.533141,623,10,5,184.66,ACTIVA
8452,2025-08-31 15:29:49.740157,464,74,10,1014.44,ACTIVA
8453,2025-08-10 22:37:59.285765,909,58,10,929.90,ACTIVA
8454,2025-07-09 12:36:48.124534,203,97,12,301.62,ANULADA
8455,2025-04-07 11:47:03.969545,981,16,6,683.26,ACTIVA
8456,2025-08-26 00:20:32.411339,339,38,9,984.54,ACTIVA
8457,2025-05-29 21:51:19.482623,681,39,6,888.85,ACTIVA
8458,2025-03-18 05:29:02.470067,150,66,9,999.01,ACTIVA
8459,2025-08-29 05:18:29.906673,881,70,4,970.07,ACTIVA
8460,2025-07-20 21:17:08.851223,838,17,3,430.94,ACTIVA
8461,2025-05-13 16:32:11.719319,311,52,8,606.72,ACTIVA
8462,2025-06-27 15:50:14.653217,624,25,3,356.58,ACTIVA
8463,2025-08-12 06:06:41.603148,525,74,8,866.21,ACTIVA
8464,2025-08-08 11:56:37.359163,27,23,12,313.91,ANULADA
8465,2025-03-14 14:35:42.38147,959,34,4,263.08,ACTIVA
8466,2025-06-09 07:06:20.389997,488,81,15,622.50,ACTIVA
8467,2025-04-13 09:14:57.02961,995,100,7,506.44,ACTIVA
8468,2025-04-04 14:04:32.364858,140,25,3,248.23,ACTIVA
8469,2025-08-16 03:23:44.74389,578,11,13,631.10,ACTIVA
8470,2025-04-14 21:23:41.315801,330,45,7,189.87,ANULADA
8471,2025-05-20 20:48:36.272795,811,16,8,300.06,ACTIVA
8472,2025-08-14 18:52:55.334218,915,55,10,863.28,ACTIVA
8473,2025-07-15 06:52:01.594193,267,71,5,1003.22,ACTIVA
8474,2025-03-13 10:15:24.283109,755,68,12,652.78,ACTIVA
8475,2025-06-12 06:25:18.396442,466,39,15,117.59,ACTIVA
8476,2025-04-03 04:54:13.003213,342,68,2,761.65,ACTIVA
8477,2025-05-04 19:53:39.553365,494,9,9,498.15,ACTIVA
8478,2025-08-21 03:29:43.189961,797,22,12,340.67,ACTIVA
8479,2025-08-13 06:50:55.683362,173,94,1,329.34,ACTIVA
8480,2025-04-27 00:58:30.817559,455,8,2,357.88,ACTIVA
8481,2025-05-12 04:38:10.882594,114,65,2,759.03,ACTIVA
8482,2025-08-25 21:11:08.686767,536,80,12,220.36,ACTIVA
8483,2025-06-18 12:10:34.893582,1000,99,9,900.31,ACTIVA
8484,2025-07-12 07:33:03.391099,243,70,7,693.88,ACTIVA
8485,2025-03-31 17:44:48.258019,282,25,13,507.60,ANULADA
8486,2025-05-24 08:03:01.829087,910,77,2,811.70,ACTIVA
8487,2025-06-22 15:10:39.719229,400,26,2,930.79,ACTIVA
8488,2025-06-26 01:28:57.871505,383,29,6,303.83,ACTIVA
8489,2025-06-23 15:40:54.25815,932,53,10,1010.38,ACTIVA
8490,2025-06-20 01:56:24.918641,735,6,6,341.98,ACTIVA
8491,2025-08-10 00:25:56.777851,431,40,14,698.43,ACTIVA
8492,2025-07-21 21:05:00.033423,954,30,4,595.02,ACTIVA
8493,2025-04-02 06:18:18.260234,211,100,6,823.65,ACTIVA
8494,2025-06-24 06:58:47.349965,914,80,14,645.83,ACTIVA
8495,2025-04-27 00:34:11.92617,662,36,12,751.06,ACTIVA
8496,2025-08-30 17:42:33.775978,279,32,15,625.49,ACTIVA
8497,2025-03-15 06:40:46.406088,540,12,3,164.78,ACTIVA
8498,2025-03-12 07:53:55.388297,726,64,4,749.47,ACTIVA
8499,2025-08-30 11:51:57.30767,955,91,7,596.37,ACTIVA
8500,2025-08-02 03:20:00.355901,394,23,3,608.26,ACTIVA
8501,2025-05-14 21:41:58.659673,105,67,7,935.79,ACTIVA
8502,2025-03-18 18:48:28.542778,989,28,1,577.75,ACTIVA
8503,2025-05-20 22:47:34.481528,493,47,14,1046.07,ACTIVA
8504,2025-06-07 04:04:32.314832,478,73,12,1001.54,ACTIVA
8505,2025-04-17 08:16:16.782553,842,4,12,54.70,ACTIVA
8506,2025-03-21 20:16:54.864869,214,80,14,440.65,ACTIVA
8507,2025-08-21 20:23:28.770765,195,13,12,73.72,ACTIVA
8508,2025-06-12 02:06:16.221467,973,63,7,635.36,ACTIVA
8509,2025-08-23 11:15:10.715936,840,55,11,280.96,ACTIVA
8510,2025-08-20 16:17:20.242205,988,64,13,398.21,ACTIVA
8511,2025-05-16 19:15:47.676063,462,60,1,51.49,ACTIVA
8512,2025-03-20 15:24:28.710595,966,96,13,243.62,ACTIVA
8513,2025-05-09 22:35:29.299154,170,21,10,729.31,ACTIVA
8514,2025-07-14 12:35:43.7081,238,97,9,84.18,ACTIVA
8515,2025-07-03 13:17:04.255536,794,37,9,87.88,ACTIVA
8516,2025-06-02 04:07:35.656314,467,45,4,798.42,ACTIVA
8517,2025-06-02 01:23:54.462727,781,93,14,591.99,ACTIVA
8518,2025-07-31 02:44:59.078894,877,80,12,66.53,ACTIVA
8519,2025-06-22 23:14:37.958812,967,69,10,964.29,ACTIVA
8520,2025-04-09 04:01:29.089835,769,51,14,408.24,ACTIVA
8521,2025-08-22 11:43:29.178143,729,88,13,539.64,ACTIVA
8522,2025-05-29 01:20:35.486966,264,69,5,774.22,ACTIVA
8523,2025-06-27 07:44:28.420865,435,88,4,115.40,ACTIVA
8524,2025-04-11 00:21:25.351633,678,50,1,711.88,ACTIVA
8525,2025-05-01 23:59:54.320682,123,90,13,728.51,ACTIVA
8526,2025-05-13 00:31:42.1195,442,41,8,344.20,ACTIVA
8527,2025-06-12 11:23:54.388542,664,16,14,516.48,ACTIVA
8528,2025-05-10 15:22:41.102804,987,18,14,742.56,ACTIVA
8529,2025-03-26 21:31:12.010171,503,44,3,882.09,ANULADA
8530,2025-07-31 00:42:53.092025,245,15,4,374.89,ACTIVA
8531,2025-05-01 08:53:48.180541,722,98,12,194.61,ACTIVA
8532,2025-06-01 03:32:01.903192,159,28,7,1041.18,ACTIVA
8533,2025-06-12 12:44:41.019334,599,49,3,288.11,ACTIVA
8534,2025-08-13 17:15:24.183118,869,79,12,774.83,ACTIVA
8535,2025-04-12 06:21:20.368072,206,98,14,471.57,ANULADA
8536,2025-05-03 01:34:17.842638,18,24,3,848.58,ACTIVA
8537,2025-06-23 13:57:33.128368,636,18,3,983.43,ACTIVA
8538,2025-05-27 20:44:12.969147,893,71,7,919.70,ACTIVA
8539,2025-04-23 15:48:15.776087,4,40,7,495.37,ACTIVA
8540,2025-06-26 11:32:59.378665,229,83,1,157.57,ACTIVA
8541,2025-03-19 22:12:18.306575,374,82,13,333.28,ACTIVA
8542,2025-08-08 21:18:55.919381,892,73,8,183.52,ACTIVA
8543,2025-03-19 00:17:26.016665,560,61,3,847.25,ACTIVA
8544,2025-04-28 11:04:40.297424,544,77,1,475.62,ACTIVA
8545,2025-08-12 09:07:23.75617,884,15,1,243.87,ACTIVA
8546,2025-05-24 06:10:07.07484,29,91,11,450.51,ACTIVA
8547,2025-07-25 15:41:10.289904,446,63,4,443.86,ACTIVA
8548,2025-03-21 03:30:41.949827,322,39,10,573.55,ACTIVA
8549,2025-03-31 12:32:36.446804,440,82,2,943.65,ACTIVA
8550,2025-08-08 15:03:25.921558,132,90,3,867.94,ACTIVA
8551,2025-05-26 14:32:36.195633,957,6,5,874.41,ACTIVA
8552,2025-08-19 08:33:25.224374,632,17,1,132.36,ACTIVA
8553,2025-03-17 01:41:07.971366,921,56,10,495.24,ACTIVA
8554,2025-06-22 02:23:45.455573,377,57,7,101.24,ACTIVA
8555,2025-03-19 08:22:08.59266,149,21,15,1018.54,ACTIVA
8556,2025-04-24 07:26:39.135471,728,22,7,408.96,ACTIVA
8557,2025-07-03 18:43:46.208318,669,93,10,532.93,ACTIVA
8558,2025-05-27 06:26:38.574166,339,94,11,638.30,ACTIVA
8559,2025-03-11 02:33:53.179563,609,75,2,821.62,ACTIVA
8560,2025-07-01 03:09:13.915683,897,78,2,712.85,ACTIVA
8561,2025-06-05 06:14:10.565176,264,31,5,668.14,ACTIVA
8562,2025-03-27 07:50:40.913368,116,25,8,771.46,ACTIVA
8563,2025-07-21 06:24:12.981611,676,26,13,721.33,ACTIVA
8564,2025-04-18 01:06:49.272061,49,3,4,338.04,ACTIVA
8565,2025-07-23 09:54:21.065762,402,87,11,911.34,ACTIVA
8566,2025-08-17 01:18:03.349635,957,3,11,892.84,ACTIVA
8567,2025-07-24 07:03:05.910189,410,69,12,333.48,ANULADA
8568,2025-05-16 07:41:32.942154,391,14,10,280.63,ACTIVA
8569,2025-07-04 13:25:32.925444,405,97,14,1014.24,ACTIVA
8570,2025-08-21 05:09:08.657592,991,27,13,347.98,ACTIVA
8571,2025-03-23 00:16:31.430339,98,83,12,319.14,ACTIVA
8572,2025-08-26 01:34:11.667353,245,101,14,364.95,ACTIVA
8573,2025-07-29 01:01:58.396491,36,14,12,411.53,ACTIVA
8574,2025-05-26 04:17:40.597719,563,25,2,711.78,ACTIVA
8575,2025-04-23 20:49:28.587143,798,9,12,976.06,ACTIVA
8576,2025-05-28 17:23:11.923006,486,36,7,940.17,ACTIVA
8577,2025-05-14 12:13:08.99673,97,23,7,599.76,ANULADA
8578,2025-03-27 08:48:33.285866,855,29,8,984.40,ACTIVA
8579,2025-03-12 14:56:57.386517,754,16,5,860.75,ACTIVA
8580,2025-05-30 21:17:43.384248,22,30,3,470.74,ACTIVA
8581,2025-07-14 03:13:19.944145,971,48,4,358.11,ACTIVA
8582,2025-07-14 00:59:22.11934,475,21,3,787.41,ACTIVA
8583,2025-04-20 13:59:56.260107,997,85,10,1031.25,ACTIVA
8584,2025-03-14 01:09:03.491143,930,42,6,935.12,ACTIVA
8585,2025-05-29 09:20:21.009231,432,81,1,74.77,ACTIVA
8586,2025-05-25 06:24:13.010234,247,65,10,122.95,ACTIVA
8587,2025-04-21 23:10:28.876207,134,75,11,431.25,ACTIVA
8588,2025-08-20 07:22:03.614342,646,68,3,171.33,ACTIVA
8589,2025-08-12 16:21:32.970507,460,19,12,147.04,ACTIVA
8590,2025-04-27 03:44:56.079277,681,57,3,168.57,ACTIVA
8591,2025-08-20 21:23:54.134892,154,91,4,347.29,ACTIVA
8592,2025-06-14 00:28:50.681601,60,93,14,450.06,ACTIVA
8593,2025-09-03 13:38:14.405715,326,27,5,80.99,ACTIVA
8594,2025-07-08 11:14:16.817171,623,47,14,977.89,ACTIVA
8595,2025-07-19 04:14:51.283293,611,93,1,850.25,ACTIVA
8596,2025-08-27 16:36:26.64237,8,79,13,811.92,ACTIVA
8597,2025-07-22 17:46:40.368002,259,76,6,514.34,ACTIVA
8598,2025-04-22 10:01:15.933788,655,16,7,90.96,ACTIVA
8599,2025-06-10 08:10:04.99182,849,100,3,855.09,ACTIVA
8600,2025-03-28 01:12:21.242753,978,71,5,471.18,ACTIVA
8601,2025-06-11 15:17:21.938025,894,54,13,506.34,ACTIVA
8602,2025-03-12 12:22:16.280372,490,58,11,192.55,ACTIVA
8603,2025-06-22 03:01:15.307717,229,97,8,101.30,ACTIVA
8604,2025-08-24 06:43:10.304925,473,75,3,882.27,ACTIVA
8605,2025-06-17 15:37:18.561287,293,79,14,62.33,ACTIVA
8606,2025-07-14 00:37:23.396568,818,53,8,725.56,ACTIVA
8607,2025-03-25 05:30:22.534132,80,40,6,978.02,ACTIVA
8608,2025-05-22 22:31:58.164479,811,80,2,611.22,ACTIVA
8609,2025-09-05 21:52:07.224518,929,69,3,767.43,ACTIVA
8610,2025-04-02 09:44:08.345283,397,86,11,791.36,ACTIVA
8611,2025-04-13 21:09:33.034229,318,61,10,430.29,ACTIVA
8612,2025-05-05 06:32:57.55482,765,59,5,760.39,ACTIVA
8613,2025-07-29 05:44:32.500697,541,63,13,519.91,ACTIVA
8614,2025-06-01 03:25:26.696337,82,86,2,151.25,ACTIVA
8615,2025-03-18 15:59:48.028952,704,61,4,624.03,ACTIVA
8616,2025-06-04 06:10:20.538153,506,73,8,628.81,ACTIVA
8617,2025-06-06 06:15:40.442293,11,53,13,802.86,ACTIVA
8618,2025-05-17 13:28:10.61582,646,36,9,490.80,ANULADA
8619,2025-03-20 13:15:49.038467,254,64,10,841.63,ACTIVA
8620,2025-08-17 00:33:43.433285,450,69,7,60.76,ACTIVA
8621,2025-08-27 16:37:42.443421,180,29,12,648.31,ACTIVA
8622,2025-03-27 18:00:31.373721,460,78,9,185.24,ACTIVA
8623,2025-04-21 06:34:12.215268,910,50,9,212.88,ACTIVA
8624,2025-04-18 20:53:15.206577,343,31,1,379.26,ACTIVA
8625,2025-08-02 18:34:13.576588,742,11,2,645.93,ACTIVA
8626,2025-08-21 14:14:06.334989,828,44,15,304.80,ACTIVA
8627,2025-04-30 08:07:23.130918,631,32,4,470.96,ACTIVA
8628,2025-05-30 03:37:35.684693,223,49,15,512.47,ACTIVA
8629,2025-07-06 22:37:07.646635,46,51,10,56.80,ANULADA
8630,2025-08-02 02:37:14.416657,334,20,9,1019.11,ACTIVA
8631,2025-08-11 12:17:04.96361,676,72,11,770.47,ACTIVA
8632,2025-06-27 20:09:36.355694,577,69,12,194.39,ACTIVA
8633,2025-08-27 14:48:54.945026,764,68,8,1001.39,ACTIVA
8634,2025-07-11 16:44:10.324513,18,76,6,724.12,ACTIVA
8635,2025-07-02 06:40:27.850322,14,42,13,1005.10,ACTIVA
8636,2025-07-02 14:20:05.436949,783,57,2,993.53,ACTIVA
8637,2025-06-05 03:57:52.951653,640,12,14,580.15,ACTIVA
8638,2025-08-29 15:52:37.107212,386,78,7,699.48,ACTIVA
8639,2025-04-18 21:22:43.234335,832,47,7,525.14,ACTIVA
8640,2025-08-24 08:37:29.526468,60,67,9,219.61,ACTIVA
8641,2025-08-28 21:26:06.048163,207,86,11,512.75,ACTIVA
8642,2025-04-27 19:19:10.433134,726,44,4,292.82,ACTIVA
8643,2025-05-17 21:41:23.643118,856,71,15,705.38,ACTIVA
8644,2025-06-11 09:50:11.494571,321,28,7,378.16,ACTIVA
8645,2025-07-17 01:51:07.977728,198,15,3,428.85,ACTIVA
8646,2025-07-20 01:07:30.319701,957,69,5,149.77,ACTIVA
8647,2025-08-26 13:13:51.92086,199,81,6,654.15,ANULADA
8648,2025-05-04 15:00:26.387773,664,3,4,921.27,ACTIVA
8649,2025-07-08 09:31:11.991171,394,47,8,316.54,ACTIVA
8650,2025-08-06 19:05:24.874491,222,23,11,101.57,ACTIVA
8651,2025-06-07 12:18:59.691034,742,101,8,546.85,ACTIVA
8652,2025-04-26 17:21:05.015709,269,59,8,467.08,ACTIVA
8653,2025-05-03 18:10:20.630129,995,15,8,165.90,ACTIVA
8654,2025-06-08 22:22:52.823295,925,12,2,678.51,ACTIVA
8655,2025-08-19 14:42:13.362443,454,39,5,734.24,ACTIVA
8656,2025-06-07 07:01:27.049442,60,98,11,264.34,ACTIVA
8657,2025-08-14 01:43:54.412723,201,87,8,665.86,ACTIVA
8658,2025-08-10 22:20:02.756267,305,44,2,552.13,ACTIVA
8659,2025-09-03 22:48:42.226311,68,69,11,698.51,ACTIVA
8660,2025-06-07 22:17:44.250516,724,51,7,617.12,ACTIVA
8661,2025-06-15 14:04:42.873743,588,96,4,413.32,ACTIVA
8662,2025-08-13 09:41:23.647725,304,32,11,542.90,ACTIVA
8663,2025-05-12 22:07:55.172717,583,34,1,114.27,ACTIVA
8664,2025-05-20 00:50:12.691857,446,92,13,422.43,ACTIVA
8665,2025-04-12 06:22:24.551144,838,29,8,362.50,ACTIVA
8666,2025-06-14 08:10:22.182466,974,101,14,1044.04,ACTIVA
8667,2025-05-06 06:42:59.997306,342,27,13,484.03,ACTIVA
8668,2025-07-01 22:02:27.092815,986,24,8,804.38,ACTIVA
8669,2025-04-27 07:35:01.12276,130,49,9,503.23,ACTIVA
8670,2025-05-07 22:39:02.009737,781,94,4,809.71,ACTIVA
8671,2025-04-25 10:24:45.564223,323,8,11,195.13,ACTIVA
8672,2025-06-29 15:59:59.176959,667,94,1,501.98,ACTIVA
8673,2025-05-24 13:21:22.804374,206,67,11,967.02,ACTIVA
8674,2025-06-27 08:15:37.3161,302,24,7,1047.87,ACTIVA
8675,2025-06-10 20:09:52.806913,382,83,8,1027.26,ACTIVA
8676,2025-07-20 13:07:10.613348,641,94,14,820.66,ACTIVA
8677,2025-04-18 21:50:43.476441,972,85,1,179.05,ACTIVA
8678,2025-04-19 07:41:53.255555,587,84,11,794.24,ACTIVA
8679,2025-05-22 04:17:12.267749,860,96,10,291.60,ACTIVA
8680,2025-06-10 02:40:56.991201,10,66,4,958.65,ACTIVA
8681,2025-07-26 18:00:57.396926,916,40,6,722.38,ACTIVA
8682,2025-08-15 07:07:07.518953,483,67,4,323.56,ACTIVA
8683,2025-05-20 12:03:53.762636,152,84,15,666.51,ACTIVA
8684,2025-03-12 02:23:28.772522,821,7,13,271.24,ACTIVA
8685,2025-08-04 21:39:44.628718,387,72,8,817.81,ACTIVA
8686,2025-03-30 12:53:22.312742,789,45,15,533.01,ACTIVA
8687,2025-04-22 06:22:52.599312,252,47,5,353.23,ACTIVA
8688,2025-08-29 01:13:30.765933,523,32,5,368.36,ACTIVA
8689,2025-04-15 03:49:16.785684,959,93,13,499.18,ACTIVA
8690,2025-03-17 15:49:56.74703,36,35,11,1038.39,ACTIVA
8691,2025-04-29 09:13:07.730665,701,46,4,263.39,ANULADA
8692,2025-07-14 06:32:39.627991,205,7,13,869.73,ACTIVA
8693,2025-07-15 08:41:22.108962,92,18,3,555.61,ACTIVA
8694,2025-04-14 14:47:15.033913,173,30,10,852.13,ACTIVA
8695,2025-04-27 13:55:33.402971,616,91,5,1019.07,ACTIVA
8696,2025-04-28 09:02:14.275859,197,15,11,1043.62,ANULADA
8697,2025-06-30 17:27:37.883946,223,67,5,981.58,ACTIVA
8698,2025-08-03 00:07:27.375872,432,8,11,470.49,ACTIVA
8699,2025-08-05 15:50:50.928019,843,15,13,1041.66,ACTIVA
8700,2025-04-27 06:37:10.959261,280,83,15,769.03,ACTIVA
8701,2025-03-11 21:55:49.593959,884,10,7,848.52,ACTIVA
8702,2025-09-02 00:45:02.515106,475,82,8,659.71,ACTIVA
8703,2025-09-04 06:12:47.646006,359,17,12,794.92,ACTIVA
8704,2025-09-06 15:41:39.642949,422,33,15,492.75,ACTIVA
8705,2025-06-03 20:53:46.108024,328,87,8,949.48,ACTIVA
8706,2025-05-18 06:23:42.512987,669,82,13,172.43,ACTIVA
8707,2025-05-28 18:35:42.349668,365,88,7,261.87,ACTIVA
8708,2025-05-13 11:30:45.452697,872,45,12,173.74,ANULADA
8709,2025-03-28 00:32:47.500073,783,47,8,839.43,ACTIVA
8710,2025-05-21 08:14:47.426437,591,33,3,988.71,ACTIVA
8711,2025-03-21 05:45:57.392412,205,93,12,338.59,ACTIVA
8712,2025-08-13 16:08:23.450462,645,57,9,990.72,ANULADA
8713,2025-08-16 03:31:29.457608,155,49,7,513.93,ANULADA
8714,2025-06-03 07:06:52.891149,46,50,6,873.28,ACTIVA
8715,2025-07-08 05:47:41.700597,330,67,13,278.27,ACTIVA
8716,2025-06-28 12:25:24.859142,627,90,12,410.55,ACTIVA
8717,2025-07-28 05:11:58.28804,844,100,12,527.49,ACTIVA
8718,2025-08-20 18:58:34.838013,954,96,7,158.15,ACTIVA
8719,2025-04-07 15:24:17.758296,496,36,2,116.62,ACTIVA
8720,2025-04-28 20:11:59.598129,90,80,4,440.22,ACTIVA
8721,2025-08-04 18:00:35.532339,868,89,6,210.39,ACTIVA
8722,2025-07-23 21:37:42.658601,799,96,9,899.58,ACTIVA
8723,2025-05-07 16:59:50.77869,130,38,7,832.49,ACTIVA
8724,2025-05-08 22:49:14.615887,620,10,5,964.77,ACTIVA
8725,2025-08-17 06:48:22.719083,279,76,9,73.62,ACTIVA
8726,2025-05-08 22:15:17.646058,547,86,13,113.11,ACTIVA
8727,2025-09-02 11:55:57.523569,777,49,13,142.42,ACTIVA
8728,2025-06-24 13:43:24.80544,529,72,3,188.59,ACTIVA
8729,2025-08-19 16:00:39.169173,687,41,15,1021.74,ACTIVA
8730,2025-05-28 05:54:31.191855,948,98,15,451.73,ACTIVA
8731,2025-08-21 06:44:49.071565,380,33,9,1034.75,ACTIVA
8732,2025-05-28 18:27:40.030266,966,35,2,1035.94,ACTIVA
8733,2025-08-09 16:44:34.651959,600,23,7,971.85,ACTIVA
8734,2025-06-21 20:22:50.679453,489,44,4,555.86,ANULADA
8735,2025-03-11 04:33:37.222498,218,21,13,463.41,ACTIVA
8736,2025-08-13 11:17:03.08844,494,65,2,730.99,ACTIVA
8737,2025-03-15 06:18:57.954578,818,22,4,57.93,ACTIVA
8738,2025-06-21 14:34:48.352973,967,84,9,289.45,ANULADA
8739,2025-06-15 06:56:02.552651,949,69,6,587.29,ACTIVA
8740,2025-06-13 02:07:00.792816,518,87,4,237.65,ACTIVA
8741,2025-06-08 09:48:45.075102,283,91,2,531.70,ACTIVA
8742,2025-03-25 11:53:24.810886,118,79,7,1024.82,ACTIVA
8743,2025-03-22 07:41:09.721206,773,61,13,626.62,ACTIVA
8744,2025-03-14 05:42:13.693409,23,82,11,311.71,ACTIVA
8745,2025-03-14 04:07:06.618208,913,78,3,736.23,ACTIVA
8746,2025-05-16 05:04:48.514635,215,37,5,885.74,ACTIVA
8747,2025-08-25 22:38:03.392325,764,86,11,963.15,ACTIVA
8748,2025-03-12 15:47:36.064591,488,100,7,904.35,ACTIVA
8749,2025-05-25 13:19:19.990075,694,2,1,305.27,ANULADA
8750,2025-08-12 09:00:11.506439,694,26,9,907.59,ACTIVA
8751,2025-03-17 01:10:05.140183,351,61,2,238.31,ACTIVA
8752,2025-07-15 08:24:47.697516,636,55,8,305.12,ACTIVA
8753,2025-07-27 18:17:16.466198,110,14,14,285.99,ACTIVA
8754,2025-07-17 07:32:08.214527,245,18,3,998.02,ACTIVA
8755,2025-07-04 22:04:27.058438,818,63,9,686.73,ACTIVA
8756,2025-05-12 01:09:03.707677,888,73,13,794.18,ACTIVA
8757,2025-09-06 17:18:52.894137,802,45,13,958.37,ACTIVA
8758,2025-08-17 15:01:21.182297,118,101,4,231.00,ACTIVA
8759,2025-08-29 13:15:01.188207,245,56,9,780.22,ACTIVA
8760,2025-09-02 22:12:38.525537,739,67,6,1019.11,ACTIVA
8761,2025-07-22 10:07:24.729141,41,49,13,335.74,ACTIVA
8762,2025-07-31 10:25:40.78646,176,50,2,659.50,ACTIVA
8763,2025-08-14 03:18:47.277297,143,37,10,722.67,ACTIVA
8764,2025-06-23 19:30:09.15159,858,80,8,334.14,ACTIVA
8765,2025-06-04 03:05:53.037366,658,84,8,511.24,ACTIVA
8766,2025-07-06 18:33:56.119648,416,81,6,527.66,ACTIVA
8767,2025-05-19 13:58:41.530406,34,43,5,927.56,ACTIVA
8768,2025-05-30 05:26:33.862825,400,66,13,406.12,ACTIVA
8769,2025-08-10 08:09:35.307682,15,16,10,491.38,ACTIVA
8770,2025-07-30 10:57:27.015248,713,19,10,476.00,ACTIVA
8771,2025-07-19 00:07:10.260672,242,79,3,654.14,ACTIVA
8772,2025-08-10 15:50:50.856983,169,94,4,606.96,ACTIVA
8773,2025-05-24 00:12:43.725754,997,72,2,956.84,ANULADA
8774,2025-06-15 15:45:44.58637,146,17,13,521.82,ANULADA
