id_producto,nombre,descripcion,id_categoria,id_proveedor,precio_compra,precio_venta,stock_minimo,estado
14681,Leche Gloria 14681,Producto de la categoría asignada,4,29,486.82,997.54,2,1
14682,Camiseta Deportiva 14682,Producto de la categoría asignada,3,18,199.46,951.60,8,1
14683,Celular Samsung 14683,Producto de la categoría asignada,4,36,381.96,771.49,5,1
14684,Monitor LG 14684,Producto de la categoría asignada,6,35,347.07,554.85,10,1
14685,Lego City 14685,Producto de la categoría asignada,8,25,350.38,928.81,5,1
14686,Lego City 14686,Producto de la categoría asignada,5,14,128.93,163.95,10,1
14687,Camiseta Deportiva 14687,Producto de la categoría asignada,6,5,397.74,514.00,11,1
14688,Celular Samsung 14688,Producto de la categoría asignada,5,5,388.95,550.09,1,1
14689,Leche Gloria 14689,Producto de la categoría asignada,3,12,389.77,486.27,10,1
14690,Monitor LG 14690,Producto de la categoría asignada,7,8,359.77,398.32,10,1
14691,Sofá 3 Plazas 14691,Producto de la categoría asignada,2,37,375.91,631.66,10,1
14692,Refrigeradora LG 14692,Producto de la categoría asignada,8,44,358.98,385.16,9,1
14693,Leche Gloria 14693,Producto de la categoría asignada,2,20,338.70,350.79,8,1
14694,Bicicleta Montaña 14694,Producto de la categoría asignada,4,8,61.74,395.45,5,1
14695,Bicicleta Montaña 14695,Producto de la categoría asignada,7,3,357.33,969.15,9,1
14696,Celular Samsung 14696,Producto de la categoría asignada,2,15,183.39,846.39,3,1
14697,Bicicleta Montaña 14697,Producto de la categoría asignada,2,23,278.21,384.74,6,1
14698,Laptop Lenovo 14698,Producto de la categoría asignada,2,34,297.22,963.49,1,1
14699,Leche Gloria 14699,Producto de la categoría asignada,8,11,230.46,408.64,6,1
14700,Monitor LG 14700,Producto de la categoría asignada,4,17,64.81,276.94,8,1
14701,Lego City 14701,Producto de la categoría asignada,4,5,398.84,780.77,8,1
14702,Camiseta Deportiva 14702,Producto de la categoría asignada,1,34,91.32,502.05,6,1
14703,Zapatillas Nike 14703,Producto de la categoría asignada,5,22,222.24,181.59,1,1
14704,Lego City 14704,Producto de la categoría asignada,1,10,497.29,199.99,3,1
14705,Celular Samsung 14705,Producto de la categoría asignada,7,24,538.64,760.60,2,1
14706,Bicicleta Montaña 14706,Producto de la categoría asignada,8,35,360.94,842.43,2,1
14707,Refrigeradora LG 14707,Producto de la categoría asignada,3,30,318.81,668.74,7,1
14708,Monitor LG 14708,Producto de la categoría asignada,4,16,408.13,192.68,4,1
14709,Bicicleta Montaña 14709,Producto de la categoría asignada,6,31,463.01,583.88,5,1
14710,Sofá 3 Plazas 14710,Producto de la categoría asignada,7,37,206.40,269.90,6,1
14711,Refrigeradora LG 14711,Producto de la categoría asignada,5,46,172.03,342.35,3,1
14712,Camiseta Deportiva 14712,Producto de la categoría asignada,3,11,321.36,531.90,6,1
14713,Celular Samsung 14713,Producto de la categoría asignada,4,46,67.66,661.48,4,1
14714,Sofá 3 Plazas 14714,Producto de la categoría asignada,2,8,61.71,311.41,7,1
14715,Bicicleta Montaña 14715,Producto de la categoría asignada,4,4,316.68,937.26,2,1
14716,Refrigeradora LG 14716,Producto de la categoría asignada,4,49,408.64,768.62,9,1
14717,Refrigeradora LG 14717,Producto de la categoría asignada,6,22,112.46,458.56,7,1
14718,Leche Gloria 14718,Producto de la categoría asignada,7,46,93.49,848.70,2,1
14719,Celular Samsung 14719,Producto de la categoría asignada,6,5,501.47,951.97,9,1
14720,Celular Samsung 14720,Producto de la categoría asignada,5,8,447.53,435.65,10,1
14721,Camiseta Deportiva 14721,Producto de la categoría asignada,2,24,511.31,635.75,6,1
14722,Zapatillas Nike 14722,Producto de la categoría asignada,3,23,140.64,554.77,10,1
14723,Lego City 14723,Producto de la categoría asignada,4,39,206.74,621.20,2,1
14724,Leche Gloria 14724,Producto de la categoría asignada,2,39,70.32,159.04,9,1
14725,Refrigeradora LG 14725,Producto de la categoría asignada,5,46,124.51,743.66,9,1
14726,Camiseta Deportiva 14726,Producto de la categoría asignada,5,41,216.97,452.87,6,1
14727,Zapatillas Nike 14727,Producto de la categoría asignada,6,43,239.36,799.42,3,1
14728,Leche Gloria 14728,Producto de la categoría asignada,7,48,280.78,930.67,4,1
14729,Sofá 3 Plazas 14729,Producto de la categoría asignada,5,44,225.54,430.59,11,1
14730,Refrigeradora LG 14730,Producto de la categoría asignada,4,5,231.23,774.23,2,1
14731,Monitor LG 14731,Producto de la categoría asignada,2,20,457.93,400.78,7,1
14732,Laptop Lenovo 14732,Producto de la categoría asignada,6,35,512.33,331.85,1,1
14733,Refrigeradora LG 14733,Producto de la categoría asignada,3,41,323.46,987.31,8,1
14734,Sofá 3 Plazas 14734,Producto de la categoría asignada,2,6,437.59,415.00,10,1
14735,Leche Gloria 14735,Producto de la categoría asignada,1,24,57.15,459.77,2,1
14736,Zapatillas Nike 14736,Producto de la categoría asignada,4,9,537.94,323.01,4,1
14737,Bicicleta Montaña 14737,Producto de la categoría asignada,3,25,210.25,184.30,4,1
14738,Monitor LG 14738,Producto de la categoría asignada,4,11,425.07,558.74,1,1
14739,Leche Gloria 14739,Producto de la categoría asignada,2,46,482.26,910.67,6,1
14740,Leche Gloria 14740,Producto de la categoría asignada,3,25,475.12,343.42,6,1
14741,Monitor LG 14741,Producto de la categoría asignada,5,18,362.98,619.68,10,1
14742,Bicicleta Montaña 14742,Producto de la categoría asignada,8,16,498.71,510.62,2,1
14743,Celular Samsung 14743,Producto de la categoría asignada,7,6,264.77,466.40,9,1
14744,Bicicleta Montaña 14744,Producto de la categoría asignada,2,32,159.27,899.95,8,1
14745,Celular Samsung 14745,Producto de la categoría asignada,5,21,431.99,444.08,3,1
14746,Sofá 3 Plazas 14746,Producto de la categoría asignada,2,42,207.63,358.54,11,1
14747,Bicicleta Montaña 14747,Producto de la categoría asignada,2,31,65.30,710.31,11,1
14748,Monitor LG 14748,Producto de la categoría asignada,3,24,241.54,793.49,3,1
14749,Monitor LG 14749,Producto de la categoría asignada,5,9,73.46,188.26,11,1
14750,Celular Samsung 14750,Producto de la categoría asignada,4,17,520.02,595.32,7,1
14751,Leche Gloria 14751,Producto de la categoría asignada,2,30,222.05,590.49,8,1
14752,Monitor LG 14752,Producto de la categoría asignada,3,36,301.51,639.29,2,1
14753,Lego City 14753,Producto de la categoría asignada,7,28,318.80,830.89,7,1
14754,Monitor LG 14754,Producto de la categoría asignada,7,18,429.43,153.30,10,1
14755,Monitor LG 14755,Producto de la categoría asignada,2,26,407.56,924.35,1,1
14756,Laptop Lenovo 14756,Producto de la categoría asignada,7,28,126.90,109.24,7,1
14757,Leche Gloria 14757,Producto de la categoría asignada,8,10,464.67,909.34,4,1
14758,Bicicleta Montaña 14758,Producto de la categoría asignada,6,36,349.47,133.56,7,1
14759,Zapatillas Nike 14759,Producto de la categoría asignada,2,23,184.66,226.92,3,1
14760,Lego City 14760,Producto de la categoría asignada,7,20,147.71,448.24,5,1
14761,Leche Gloria 14761,Producto de la categoría asignada,6,16,264.42,564.00,7,1
14762,Refrigeradora LG 14762,Producto de la categoría asignada,7,16,475.11,819.01,7,1
14763,Celular Samsung 14763,Producto de la categoría asignada,3,23,474.92,198.14,8,1
14764,Lego City 14764,Producto de la categoría asignada,4,44,148.58,959.61,10,1
14765,Celular Samsung 14765,Producto de la categoría asignada,4,41,498.89,852.36,4,1
14766,Sofá 3 Plazas 14766,Producto de la categoría asignada,4,48,229.02,215.73,4,1
14767,Leche Gloria 14767,Producto de la categoría asignada,2,4,87.49,264.22,2,1
14768,Leche Gloria 14768,Producto de la categoría asignada,7,8,280.82,396.63,8,1
14769,Leche Gloria 14769,Producto de la categoría asignada,6,37,399.49,681.28,9,1
14770,Laptop Lenovo 14770,Producto de la categoría asignada,4,47,344.18,584.08,4,1
14771,Monitor LG 14771,Producto de la categoría asignada,4,4,392.81,454.03,9,1
14772,Laptop Lenovo 14772,Producto de la categoría asignada,8,42,235.92,679.29,6,1
14773,Leche Gloria 14773,Producto de la categoría asignada,6,22,231.08,163.38,4,1
14774,Leche Gloria 14774,Producto de la categoría asignada,3,1,271.67,622.19,5,1
14775,Monitor LG 14775,Producto de la categoría asignada,7,28,365.28,852.26,1,1
14776,Leche Gloria 14776,Producto de la categoría asignada,7,38,158.44,283.77,8,1
14777,Laptop Lenovo 14777,Producto de la categoría asignada,6,1,273.52,611.64,4,1
14778,Camiseta Deportiva 14778,Producto de la categoría asignada,7,40,378.97,396.46,7,1
14779,Leche Gloria 14779,Producto de la categoría asignada,7,7,329.55,695.92,9,1
14780,Sofá 3 Plazas 14780,Producto de la categoría asignada,5,29,256.51,507.20,1,1
14781,Monitor LG 14781,Producto de la categoría asignada,2,43,269.80,299.48,7,1
14782,Refrigeradora LG 14782,Producto de la categoría asignada,2,46,146.62,470.44,10,1
14783,Lego City 14783,Producto de la categoría asignada,1,20,327.09,557.59,7,1
14784,Bicicleta Montaña 14784,Producto de la categoría asignada,8,27,251.46,942.28,1,1
14785,Lego City 14785,Producto de la categoría asignada,5,28,121.92,702.60,10,1
14786,Bicicleta Montaña 14786,Producto de la categoría asignada,3,26,302.73,983.68,7,1
14787,Refrigeradora LG 14787,Producto de la categoría asignada,7,48,112.69,922.03,3,1
14788,Zapatillas Nike 14788,Producto de la categoría asignada,4,33,100.57,674.18,8,1
14789,Camiseta Deportiva 14789,Producto de la categoría asignada,7,1,384.85,145.01,2,1
14790,Monitor LG 14790,Producto de la categoría asignada,3,1,373.79,164.65,8,1
14791,Bicicleta Montaña 14791,Producto de la categoría asignada,1,28,411.23,984.11,3,1
14792,Leche Gloria 14792,Producto de la categoría asignada,6,49,424.36,546.03,1,1
14793,Laptop Lenovo 14793,Producto de la categoría asignada,3,22,432.61,295.32,10,1
14794,Celular Samsung 14794,Producto de la categoría asignada,5,2,543.99,823.74,4,1
14795,Sofá 3 Plazas 14795,Producto de la categoría asignada,4,18,112.96,758.55,6,1
14796,Camiseta Deportiva 14796,Producto de la categoría asignada,6,28,305.46,466.05,3,1
14797,Celular Samsung 14797,Producto de la categoría asignada,6,35,517.51,144.89,3,1
14798,Lego City 14798,Producto de la categoría asignada,6,5,425.53,549.61,1,1
14799,Zapatillas Nike 14799,Producto de la categoría asignada,6,7,525.96,562.00,6,1
14800,Refrigeradora LG 14800,Producto de la categoría asignada,4,20,441.49,557.47,6,1
14801,Sofá 3 Plazas 14801,Producto de la categoría asignada,6,50,521.31,120.40,9,1
14802,Bicicleta Montaña 14802,Producto de la categoría asignada,6,40,226.94,549.57,6,1
14803,Celular Samsung 14803,Producto de la categoría asignada,3,36,428.63,969.55,9,1
14804,Refrigeradora LG 14804,Producto de la categoría asignada,7,49,148.37,280.22,10,1
14805,Refrigeradora LG 14805,Producto de la categoría asignada,1,10,82.00,178.49,5,1
14806,Leche Gloria 14806,Producto de la categoría asignada,3,13,352.86,378.05,9,1
14807,Zapatillas Nike 14807,Producto de la categoría asignada,3,24,430.89,555.28,5,1
14808,Refrigeradora LG 14808,Producto de la categoría asignada,4,43,534.48,735.68,4,1
14809,Monitor LG 14809,Producto de la categoría asignada,7,40,232.35,773.02,3,1
14810,Leche Gloria 14810,Producto de la categoría asignada,4,30,481.72,814.36,5,1
14811,Laptop Lenovo 14811,Producto de la categoría asignada,5,38,235.25,844.16,9,1
14812,Camiseta Deportiva 14812,Producto de la categoría asignada,7,36,214.99,943.17,2,1
14813,Sofá 3 Plazas 14813,Producto de la categoría asignada,4,6,401.13,573.86,10,1
14814,Sofá 3 Plazas 14814,Producto de la categoría asignada,2,40,92.42,504.15,8,1
14815,Monitor LG 14815,Producto de la categoría asignada,7,47,395.22,741.36,4,1
14816,Laptop Lenovo 14816,Producto de la categoría asignada,5,42,116.07,686.20,3,1
14817,Bicicleta Montaña 14817,Producto de la categoría asignada,6,42,291.38,760.80,11,1
14818,Leche Gloria 14818,Producto de la categoría asignada,2,17,342.81,874.61,7,1
14819,Lego City 14819,Producto de la categoría asignada,1,2,247.87,264.76,6,1
14820,Celular Samsung 14820,Producto de la categoría asignada,7,24,380.96,940.53,2,1
14821,Sofá 3 Plazas 14821,Producto de la categoría asignada,5,33,365.70,395.10,9,1
14822,Camiseta Deportiva 14822,Producto de la categoría asignada,3,27,461.51,795.43,10,1
14823,Refrigeradora LG 14823,Producto de la categoría asignada,5,25,474.38,998.71,8,1
14824,Monitor LG 14824,Producto de la categoría asignada,6,1,124.92,504.84,2,1
14825,Lego City 14825,Producto de la categoría asignada,4,45,313.10,515.14,6,1
14826,Bicicleta Montaña 14826,Producto de la categoría asignada,3,36,425.38,942.42,5,1
14827,Bicicleta Montaña 14827,Producto de la categoría asignada,4,9,491.36,830.74,8,1
14828,Leche Gloria 14828,Producto de la categoría asignada,1,32,182.35,735.84,6,1
14829,Zapatillas Nike 14829,Producto de la categoría asignada,6,47,221.73,898.57,3,1
14830,Laptop Lenovo 14830,Producto de la categoría asignada,6,36,298.21,368.77,7,1
14831,Laptop Lenovo 14831,Producto de la categoría asignada,3,27,475.16,160.79,8,1
14832,Monitor LG 14832,Producto de la categoría asignada,4,23,248.95,190.54,5,1
14833,Leche Gloria 14833,Producto de la categoría asignada,3,25,325.74,700.56,3,1
14834,Laptop Lenovo 14834,Producto de la categoría asignada,3,33,55.26,169.03,9,1
14835,Laptop Lenovo 14835,Producto de la categoría asignada,7,26,212.16,627.37,2,1
14836,Monitor LG 14836,Producto de la categoría asignada,3,26,72.19,244.58,7,1
14837,Sofá 3 Plazas 14837,Producto de la categoría asignada,7,44,494.90,968.26,5,1
14838,Monitor LG 14838,Producto de la categoría asignada,6,1,520.92,809.09,2,1
14839,Celular Samsung 14839,Producto de la categoría asignada,5,40,367.61,674.32,9,1
14840,Zapatillas Nike 14840,Producto de la categoría asignada,5,40,338.75,714.47,11,1
14841,Leche Gloria 14841,Producto de la categoría asignada,5,40,444.83,803.65,3,1
14842,Lego City 14842,Producto de la categoría asignada,3,25,427.13,831.85,5,1
14843,Leche Gloria 14843,Producto de la categoría asignada,3,11,533.33,768.50,8,1
14844,Laptop Lenovo 14844,Producto de la categoría asignada,3,21,413.91,665.53,8,1
14845,Lego City 14845,Producto de la categoría asignada,4,21,504.04,262.62,4,1
14846,Bicicleta Montaña 14846,Producto de la categoría asignada,4,2,304.71,573.62,6,1
14847,Refrigeradora LG 14847,Producto de la categoría asignada,6,16,59.88,140.66,2,1
14848,Monitor LG 14848,Producto de la categoría asignada,2,35,368.78,893.75,6,1
14849,Sofá 3 Plazas 14849,Producto de la categoría asignada,2,22,271.24,531.50,10,1
14850,Monitor LG 14850,Producto de la categoría asignada,4,15,273.25,854.13,9,1
14851,Refrigeradora LG 14851,Producto de la categoría asignada,5,36,126.93,262.17,4,1
14852,Lego City 14852,Producto de la categoría asignada,2,34,454.25,539.40,10,1
14853,Sofá 3 Plazas 14853,Producto de la categoría asignada,8,26,145.17,299.92,5,1
14854,Monitor LG 14854,Producto de la categoría asignada,3,50,141.75,562.22,10,1
14855,Refrigeradora LG 14855,Producto de la categoría asignada,1,1,343.95,600.15,11,1
14856,Leche Gloria 14856,Producto de la categoría asignada,8,44,217.88,156.86,5,1
14857,Refrigeradora LG 14857,Producto de la categoría asignada,7,19,489.70,238.86,4,1
14858,Laptop Lenovo 14858,Producto de la categoría asignada,7,1,98.28,384.91,10,1
14859,Refrigeradora LG 14859,Producto de la categoría asignada,2,36,446.09,958.57,4,1
14860,Refrigeradora LG 14860,Producto de la categoría asignada,2,26,132.11,766.46,1,1
14861,Refrigeradora LG 14861,Producto de la categoría asignada,2,43,548.87,799.79,9,1
14862,Camiseta Deportiva 14862,Producto de la categoría asignada,2,46,434.70,245.99,11,1
14863,Camiseta Deportiva 14863,Producto de la categoría asignada,5,40,154.78,886.68,10,1
14864,Zapatillas Nike 14864,Producto de la categoría asignada,4,37,195.76,398.51,1,1
14865,Sofá 3 Plazas 14865,Producto de la categoría asignada,2,45,229.92,673.44,1,1
14866,Leche Gloria 14866,Producto de la categoría asignada,2,13,108.63,345.82,3,1
14867,Refrigeradora LG 14867,Producto de la categoría asignada,6,12,289.70,584.80,11,1
14868,Celular Samsung 14868,Producto de la categoría asignada,5,6,194.68,105.82,6,1
14869,Zapatillas Nike 14869,Producto de la categoría asignada,6,6,540.02,764.97,9,1
14870,Leche Gloria 14870,Producto de la categoría asignada,4,35,425.59,406.52,2,1
14871,Lego City 14871,Producto de la categoría asignada,6,35,80.00,150.72,8,1
14872,Lego City 14872,Producto de la categoría asignada,5,34,291.19,991.86,8,1
14873,Monitor LG 14873,Producto de la categoría asignada,8,31,391.88,770.34,11,1
14874,Laptop Lenovo 14874,Producto de la categoría asignada,3,17,72.20,303.89,6,1
14875,Refrigeradora LG 14875,Producto de la categoría asignada,7,42,378.44,368.62,3,1
14876,Camiseta Deportiva 14876,Producto de la categoría asignada,8,7,509.21,851.78,2,1
14877,Celular Samsung 14877,Producto de la categoría asignada,6,46,398.67,780.83,8,1
14878,Sofá 3 Plazas 14878,Producto de la categoría asignada,4,42,340.14,319.33,7,1
14879,Laptop Lenovo 14879,Producto de la categoría asignada,7,34,494.38,734.72,9,1
14880,Bicicleta Montaña 14880,Producto de la categoría asignada,7,10,215.85,863.13,10,1
14881,Laptop Lenovo 14881,Producto de la categoría asignada,5,37,358.81,139.91,2,1
14882,Monitor LG 14882,Producto de la categoría asignada,7,46,192.68,177.53,2,1
14883,Laptop Lenovo 14883,Producto de la categoría asignada,7,43,148.28,486.61,11,1
14884,Monitor LG 14884,Producto de la categoría asignada,7,29,453.95,967.76,5,1
14885,Camiseta Deportiva 14885,Producto de la categoría asignada,8,37,229.64,996.05,10,1
14886,Monitor LG 14886,Producto de la categoría asignada,7,1,201.50,160.71,3,1
14887,Lego City 14887,Producto de la categoría asignada,5,38,117.38,687.63,11,1
14888,Celular Samsung 14888,Producto de la categoría asignada,3,5,75.10,354.91,2,1
14889,Leche Gloria 14889,Producto de la categoría asignada,8,24,536.13,444.45,9,1
14890,Bicicleta Montaña 14890,Producto de la categoría asignada,7,8,547.55,563.44,9,1
14891,Celular Samsung 14891,Producto de la categoría asignada,2,26,335.54,491.66,6,1
14892,Leche Gloria 14892,Producto de la categoría asignada,4,26,228.53,155.71,4,1
14893,Celular Samsung 14893,Producto de la categoría asignada,2,30,154.37,136.98,7,1
14894,Leche Gloria 14894,Producto de la categoría asignada,1,12,252.73,720.14,4,1
14895,Monitor LG 14895,Producto de la categoría asignada,4,7,501.79,613.99,8,1
14896,Sofá 3 Plazas 14896,Producto de la categoría asignada,7,35,474.37,185.61,9,1
14897,Monitor LG 14897,Producto de la categoría asignada,7,26,451.68,273.81,9,1
14898,Sofá 3 Plazas 14898,Producto de la categoría asignada,8,26,438.90,268.06,8,1
14899,Refrigeradora LG 14899,Producto de la categoría asignada,3,11,93.56,484.38,11,1
14900,Sofá 3 Plazas 14900,Producto de la categoría asignada,7,38,231.21,432.51,5,1
14901,Monitor LG 14901,Producto de la categoría asignada,2,11,333.32,769.90,4,1
14902,Refrigeradora LG 14902,Producto de la categoría asignada,7,12,214.52,338.71,11,1
14903,Zapatillas Nike 14903,Producto de la categoría asignada,6,41,271.15,281.24,9,1
14904,Lego City 14904,Producto de la categoría asignada,8,12,474.96,437.71,8,1
14905,Bicicleta Montaña 14905,Producto de la categoría asignada,3,27,102.08,275.69,5,1
14906,Bicicleta Montaña 14906,Producto de la categoría asignada,4,37,297.45,757.74,3,1
14907,Camiseta Deportiva 14907,Producto de la categoría asignada,2,28,431.92,873.07,9,1
14908,Refrigeradora LG 14908,Producto de la categoría asignada,7,22,54.36,532.74,7,1
14909,Sofá 3 Plazas 14909,Producto de la categoría asignada,1,40,138.53,898.20,11,1
14910,Celular Samsung 14910,Producto de la categoría asignada,1,18,103.72,341.91,8,1
14911,Camiseta Deportiva 14911,Producto de la categoría asignada,7,47,213.95,660.77,5,1
14912,Lego City 14912,Producto de la categoría asignada,2,42,135.78,450.92,3,1
14913,Sofá 3 Plazas 14913,Producto de la categoría asignada,7,2,143.95,348.25,7,1
14914,Laptop Lenovo 14914,Producto de la categoría asignada,7,15,68.92,904.64,2,1
14915,Leche Gloria 14915,Producto de la categoría asignada,6,28,501.16,197.96,3,1
14916,Celular Samsung 14916,Producto de la categoría asignada,7,19,84.94,438.48,5,1
14917,Refrigeradora LG 14917,Producto de la categoría asignada,7,9,248.75,352.83,11,1
14918,Leche Gloria 14918,Producto de la categoría asignada,5,21,177.85,423.71,5,1
14919,Bicicleta Montaña 14919,Producto de la categoría asignada,5,3,496.80,796.09,2,1
14920,Camiseta Deportiva 14920,Producto de la categoría asignada,7,18,288.78,553.24,4,1
14921,Lego City 14921,Producto de la categoría asignada,1,48,132.44,769.88,2,1
14922,Zapatillas Nike 14922,Producto de la categoría asignada,5,30,178.45,926.45,3,1
14923,Refrigeradora LG 14923,Producto de la categoría asignada,4,10,438.69,793.12,9,1
14924,Monitor LG 14924,Producto de la categoría asignada,5,11,424.65,106.51,11,1
14925,Leche Gloria 14925,Producto de la categoría asignada,6,7,118.28,409.14,3,1
14926,Refrigeradora LG 14926,Producto de la categoría asignada,5,31,262.43,814.40,7,1
14927,Leche Gloria 14927,Producto de la categoría asignada,5,5,390.68,717.94,4,1
14928,Sofá 3 Plazas 14928,Producto de la categoría asignada,4,16,488.48,112.18,4,1
14929,Camiseta Deportiva 14929,Producto de la categoría asignada,6,37,366.69,156.97,8,1
14930,Lego City 14930,Producto de la categoría asignada,4,40,436.70,943.48,9,1
14931,Laptop Lenovo 14931,Producto de la categoría asignada,3,28,367.88,944.98,3,1
14932,Sofá 3 Plazas 14932,Producto de la categoría asignada,3,21,369.59,434.48,5,1
14933,Zapatillas Nike 14933,Producto de la categoría asignada,5,26,408.70,850.36,2,1
14934,Sofá 3 Plazas 14934,Producto de la categoría asignada,6,7,407.87,346.47,8,1
14935,Sofá 3 Plazas 14935,Producto de la categoría asignada,4,25,474.89,881.13,10,1
14936,Bicicleta Montaña 14936,Producto de la categoría asignada,5,37,424.87,877.90,1,1
14937,Celular Samsung 14937,Producto de la categoría asignada,2,6,75.36,426.23,6,1
14938,Celular Samsung 14938,Producto de la categoría asignada,4,32,114.64,506.34,2,1
14939,Refrigeradora LG 14939,Producto de la categoría asignada,2,46,472.32,965.51,11,1
14940,Leche Gloria 14940,Producto de la categoría asignada,3,20,58.25,557.77,7,1
14941,Sofá 3 Plazas 14941,Producto de la categoría asignada,7,24,193.83,859.72,8,1
14942,Lego City 14942,Producto de la categoría asignada,3,49,222.59,778.44,2,1
14943,Monitor LG 14943,Producto de la categoría asignada,4,23,57.56,705.48,4,1
14944,Leche Gloria 14944,Producto de la categoría asignada,4,46,248.91,429.30,11,1
14945,Refrigeradora LG 14945,Producto de la categoría asignada,4,11,109.93,445.20,4,1
14946,Monitor LG 14946,Producto de la categoría asignada,7,11,148.16,905.68,6,1
14947,Celular Samsung 14947,Producto de la categoría asignada,4,16,250.26,177.32,8,1
14948,Monitor LG 14948,Producto de la categoría asignada,6,20,514.54,688.45,7,1
14949,Refrigeradora LG 14949,Producto de la categoría asignada,1,28,319.16,162.31,2,1
14950,Camiseta Deportiva 14950,Producto de la categoría asignada,2,44,399.88,533.80,2,1
14951,Laptop Lenovo 14951,Producto de la categoría asignada,6,10,116.13,885.58,2,1
14952,Celular Samsung 14952,Producto de la categoría asignada,6,41,65.40,538.24,9,1
14953,Bicicleta Montaña 14953,Producto de la categoría asignada,5,24,458.15,171.51,10,1
14954,Bicicleta Montaña 14954,Producto de la categoría asignada,4,48,408.15,234.77,9,1
14955,Refrigeradora LG 14955,Producto de la categoría asignada,4,2,271.42,258.94,4,1
14956,Bicicleta Montaña 14956,Producto de la categoría asignada,6,21,278.57,590.05,11,1
14957,Leche Gloria 14957,Producto de la categoría asignada,5,48,293.36,892.28,10,1
14958,Lego City 14958,Producto de la categoría asignada,8,41,338.38,880.49,6,1
14959,Monitor LG 14959,Producto de la categoría asignada,3,12,521.23,280.48,4,1
14960,Lego City 14960,Producto de la categoría asignada,6,25,189.77,928.61,9,1
14961,Leche Gloria 14961,Producto de la categoría asignada,5,42,162.27,575.39,7,1
14962,Lego City 14962,Producto de la categoría asignada,5,31,452.98,722.87,2,1
14963,Bicicleta Montaña 14963,Producto de la categoría asignada,6,18,165.92,314.23,9,1
14964,Monitor LG 14964,Producto de la categoría asignada,4,27,83.55,251.47,10,1
14965,Laptop Lenovo 14965,Producto de la categoría asignada,5,41,194.44,894.53,4,1
14966,Celular Samsung 14966,Producto de la categoría asignada,1,18,282.83,796.03,8,1
14967,Bicicleta Montaña 14967,Producto de la categoría asignada,4,25,497.32,959.58,5,1
14968,Leche Gloria 14968,Producto de la categoría asignada,3,23,225.84,514.28,9,1
14969,Leche Gloria 14969,Producto de la categoría asignada,4,25,259.26,545.48,6,1
14970,Bicicleta Montaña 14970,Producto de la categoría asignada,5,42,187.10,484.20,8,1
14971,Lego City 14971,Producto de la categoría asignada,4,4,242.71,667.72,2,1
14972,Bicicleta Montaña 14972,Producto de la categoría asignada,1,32,215.68,573.85,3,1
14973,Zapatillas Nike 14973,Producto de la categoría asignada,2,15,115.29,347.72,8,1
14974,Sofá 3 Plazas 14974,Producto de la categoría asignada,8,21,333.31,202.10,5,1
14975,Lego City 14975,Producto de la categoría asignada,4,35,248.39,816.17,10,1
14976,Lego City 14976,Producto de la categoría asignada,3,35,257.80,296.49,2,1
14977,Leche Gloria 14977,Producto de la categoría asignada,6,6,90.32,483.51,6,1
14978,Laptop Lenovo 14978,Producto de la categoría asignada,6,22,247.94,760.02,2,1
14979,Camiseta Deportiva 14979,Producto de la categoría asignada,8,38,143.65,721.73,3,1
14980,Leche Gloria 14980,Producto de la categoría asignada,5,49,427.98,985.29,8,1
14981,Zapatillas Nike 14981,Producto de la categoría asignada,6,39,403.60,947.12,3,1
14982,Camiseta Deportiva 14982,Producto de la categoría asignada,2,6,150.83,152.45,2,1
14983,Zapatillas Nike 14983,Producto de la categoría asignada,2,35,199.52,547.20,3,1
14984,Zapatillas Nike 14984,Producto de la categoría asignada,3,7,211.72,599.74,10,1
14985,Celular Samsung 14985,Producto de la categoría asignada,5,46,148.68,372.18,9,1
14986,Celular Samsung 14986,Producto de la categoría asignada,5,47,177.61,520.12,10,1
14987,Bicicleta Montaña 14987,Producto de la categoría asignada,5,39,105.32,132.63,7,1
14988,Sofá 3 Plazas 14988,Producto de la categoría asignada,7,32,347.86,437.71,8,1
14989,Laptop Lenovo 14989,Producto de la categoría asignada,3,22,440.31,231.23,9,1
14990,Sofá 3 Plazas 14990,Producto de la categoría asignada,7,27,330.62,553.65,7,1
14991,Leche Gloria 14991,Producto de la categoría asignada,6,20,263.29,953.73,3,1
14992,Lego City 14992,Producto de la categoría asignada,7,35,386.77,358.14,6,1
14993,Sofá 3 Plazas 14993,Producto de la categoría asignada,2,20,308.27,719.06,6,1
14994,Camiseta Deportiva 14994,Producto de la categoría asignada,8,26,281.95,925.78,3,1
14995,Camiseta Deportiva 14995,Producto de la categoría asignada,3,9,272.28,978.39,11,1
14996,Leche Gloria 14996,Producto de la categoría asignada,6,11,281.14,448.89,7,1
14997,Leche Gloria 14997,Producto de la categoría asignada,6,39,278.56,274.45,8,1
14998,Camiseta Deportiva 14998,Producto de la categoría asignada,5,29,533.97,191.86,5,1
14999,Laptop Lenovo 14999,Producto de la categoría asignada,4,25,276.03,849.82,11,1
15000,Zapatillas Nike 15000,Producto de la categoría asignada,4,1,116.99,826.54,3,1
15001,Lego City 15001,Producto de la categoría asignada,4,23,198.38,795.37,1,1
15002,Leche Gloria 15002,Producto de la categoría asignada,2,2,92.15,743.08,10,1
15003,Zapatillas Nike 15003,Producto de la categoría asignada,7,34,151.36,241.12,4,1
15004,Monitor LG 15004,Producto de la categoría asignada,8,20,487.49,996.70,9,1
