id_detalle,id_venta,id_producto,cantidad,precio_unitario,subtotal
13288,274,267,1,132.46,132.46
13289,252,368,4,242.23,968.92
13290,1532,241,4,78.99,315.96
13291,839,329,2,140.50,281.00
13292,1348,482,3,169.63,508.89
13293,994,90,4,154.37,617.48
13294,1812,101,5,159.68,798.40
13295,1704,408,5,65.64,328.20
13296,1334,9,4,189.19,756.76
13297,1920,240,5,42.40,212.00
13298,1117,177,6,58.58,351.48
13299,771,457,5,139.00,695.00
13300,583,34,2,202.11,404.22
13301,1217,281,3,228.93,686.79
13302,1589,367,5,106.76,533.80
13303,1668,294,1,259.33,259.33
13304,1741,385,3,124.85,374.55
13305,1696,203,1,185.12,185.12
13306,244,480,4,242.11,968.44
13307,708,330,2,61.60,123.20
13308,1733,73,4,124.07,496.28
13309,1431,181,1,61.32,61.32
13310,1287,379,4,270.92,1083.68
13311,1958,417,4,37.63,150.52
13312,940,10,3,205.71,617.13
13313,1792,160,4,10.20,40.80
13314,1127,72,6,240.52,1443.12
13315,363,330,6,214.64,1287.84
13316,627,467,2,302.13,604.26
13317,1562,477,1,29.06,29.06
13318,1259,85,5,278.48,1392.40
13319,447,328,5,86.07,430.35
13320,950,50,4,293.29,1173.16
13321,1477,441,6,142.76,856.56
13322,1368,124,4,84.99,339.96
13323,1740,52,6,135.01,810.06
13324,1680,369,4,123.53,494.12
13325,209,233,2,148.90,297.80
13326,855,309,4,226.31,905.24
13327,1849,461,5,99.11,495.55
13328,908,405,1,144.39,144.39
13329,1335,157,6,99.63,597.78
13330,297,249,5,44.64,223.20
13331,1947,275,5,87.95,439.75
13332,816,165,6,117.14,702.84
13333,146,155,4,143.60,574.40
13334,61,148,1,88.60,88.60
13335,1115,271,2,108.65,217.30
13336,434,495,3,181.21,543.63
13337,1144,277,4,84.44,337.76
13338,377,241,1,164.10,164.10
13339,244,392,1,166.24,166.24
13340,1493,111,2,294.36,588.72
13341,1427,199,5,241.91,1209.55
13342,871,419,6,309.17,1855.02
13343,1140,462,5,148.63,743.15
13344,136,257,5,134.22,671.10
13345,382,404,1,309.97,309.97
13346,431,15,6,279.95,1679.70
13347,208,334,3,111.87,335.61
13348,639,328,3,35.39,106.17
13349,1858,113,2,188.27,376.54
13350,1957,470,6,29.55,177.30
13351,315,137,3,221.82,665.46
13352,246,263,5,100.27,501.35
13353,793,23,3,158.75,476.25
13354,1624,442,3,272.61,817.83
13355,1106,115,1,48.33,48.33
13356,752,142,4,44.81,179.24
13357,483,59,1,34.42,34.42
13358,640,34,6,43.40,260.40
13359,1009,71,2,54.37,108.74
13360,1111,464,5,187.84,939.20
13361,1663,365,1,149.63,149.63
13362,1509,101,4,135.16,540.64
13363,229,20,5,28.63,143.15
13364,263,45,5,269.43,1347.15
13365,1880,286,2,182.38,364.76
13366,1097,114,2,79.33,158.66
13367,93,312,6,45.07,270.42
13368,1815,151,1,138.66,138.66
13369,292,156,3,31.33,93.99
13370,1463,114,5,197.99,989.95
13371,1551,184,3,57.09,171.27
13372,698,379,3,251.17,753.51
13373,815,149,2,137.56,275.12
13374,1728,288,1,145.55,145.55
13375,1009,369,2,30.24,60.48
13376,1485,454,1,275.87,275.87
13377,690,378,2,250.40,500.80
13378,190,34,2,76.85,153.70
13379,1253,66,4,26.24,104.96
13380,1381,447,1,214.56,214.56
13381,870,335,5,29.71,148.55
13382,1479,326,4,95.75,383.00
13383,1226,478,3,263.10,789.30
13384,668,256,5,269.97,1349.85
13385,1891,438,4,200.53,802.12
13386,1234,13,4,214.36,857.44
13387,67,424,2,32.26,64.52
13388,785,248,5,73.53,367.65
13389,1848,106,5,291.32,1456.60
13390,79,200,3,238.44,715.32
13391,1965,248,3,166.76,500.28
13392,408,214,5,54.16,270.80
13393,121,184,2,20.03,40.06
13394,368,451,3,91.92,275.76
13395,1944,332,2,31.83,63.66
13396,1575,468,5,193.28,966.40
13397,1946,159,5,141.67,708.35
13398,1136,102,2,141.26,282.52
13399,157,359,4,245.76,983.04
13400,126,491,3,139.86,419.58
13401,373,181,2,121.31,242.62
13402,1234,305,5,188.35,941.75
13403,603,247,6,66.40,398.40
13404,1830,64,4,122.49,489.96
13405,1073,289,5,108.28,541.40
13406,516,43,4,138.39,553.56
13407,326,160,5,246.40,1232.00
13408,968,153,5,10.24,51.20
13409,68,356,1,29.11,29.11
13410,363,410,4,128.03,512.12
13411,615,7,5,130.79,653.95
13412,514,199,6,142.86,857.16
13413,1515,315,4,188.36,753.44
13414,1233,141,3,76.10,228.30
13415,1237,310,1,158.29,158.29
13416,1324,21,3,133.58,400.74
13417,984,142,3,292.71,878.13
13418,1239,344,2,81.41,162.82
13419,1322,347,3,251.46,754.38
13420,1639,463,2,66.61,133.22
13421,1791,454,3,25.51,76.53
13422,914,31,1,162.81,162.81
13423,1006,96,5,209.23,1046.15
13424,1244,319,4,128.33,513.32
13425,953,437,5,267.72,1338.60
13426,1976,342,4,289.69,1158.76
13427,504,275,4,70.70,282.80
13428,1985,411,6,64.80,388.80
13429,194,379,3,133.77,401.31
13430,764,282,5,105.32,526.60
13431,1943,250,2,161.09,322.18
13432,447,225,5,238.82,1194.10
13433,713,280,4,61.55,246.20
13434,1245,469,4,178.56,714.24
13435,43,125,4,259.07,1036.28
13436,1558,297,4,169.99,679.96
13437,325,33,2,294.73,589.46
13438,1708,279,3,267.49,802.47
13439,335,215,4,113.12,452.48
13440,1487,118,1,171.48,171.48
13441,818,273,3,245.82,737.46
13442,1414,273,3,33.48,100.44
13443,246,153,2,125.23,250.46
13444,18,297,6,133.33,799.98
13445,214,245,1,46.66,46.66
13446,243,228,3,203.33,609.99
13447,1847,5,1,259.48,259.48
13448,663,82,3,20.77,62.31
13449,24,396,2,102.84,205.68
13450,37,479,4,193.48,773.92
13451,1162,38,4,162.99,651.96
13452,507,27,3,208.00,624.00
13453,570,102,5,101.66,508.30
13454,450,22,5,141.95,709.75
13455,1222,12,4,48.68,194.72
13456,737,149,1,78.78,78.78
13457,772,477,2,301.03,602.06
13458,527,119,2,274.96,549.92
13459,476,436,6,293.96,1763.76
13460,827,399,4,114.49,457.96
13461,1023,389,6,281.78,1690.68
13462,900,414,2,130.48,260.96
13463,1722,176,6,72.24,433.44
13464,139,496,3,207.36,622.08
13465,562,241,6,113.54,681.24
13466,146,342,4,203.21,812.84
13467,128,286,4,214.25,857.00
13468,1013,51,2,184.00,368.00
13469,936,88,5,129.36,646.80
13470,1427,290,1,251.98,251.98
13471,859,171,2,226.92,453.84
13472,17,204,2,215.76,431.52
13473,1219,319,1,222.37,222.37
13474,1786,200,2,141.82,283.64
13475,1225,92,1,294.11,294.11
13476,825,181,1,246.30,246.30
13477,1814,42,2,17.34,34.68
13478,1173,373,3,193.35,580.05
13479,1090,129,2,95.11,190.22
13480,1038,268,2,133.54,267.08
13481,341,459,2,36.97,73.94
13482,1541,371,6,253.14,1518.84
13483,391,365,6,229.77,1378.62
13484,225,334,2,267.40,534.80
13485,962,88,5,174.61,873.05
13486,603,190,3,229.42,688.26
13487,801,189,1,123.72,123.72
13488,237,438,2,293.78,587.56
13489,346,247,1,87.52,87.52
13490,1831,287,1,155.54,155.54
13491,1579,394,6,277.16,1662.96
13492,1882,215,3,155.68,467.04
13493,904,431,2,90.62,181.24
13494,124,88,3,256.89,770.67
13495,1904,495,3,303.16,909.48
13496,449,353,1,263.47,263.47
13497,650,82,3,256.85,770.55
13498,1237,246,5,157.44,787.20
13499,290,137,4,252.82,1011.28
13500,1696,124,4,137.75,551.00
13501,876,405,2,293.38,586.76
13502,954,316,3,231.02,693.06
13503,1397,383,5,245.54,1227.70
13504,1897,19,5,210.08,1050.40
13505,1108,145,5,183.78,918.90
13506,1629,70,5,280.22,1401.10
13507,962,437,4,278.50,1114.00
13508,320,470,3,260.85,782.55
13509,621,312,2,154.35,308.70
13510,1866,449,2,269.68,539.36
13511,1418,391,2,173.64,347.28
13512,1569,33,3,281.53,844.59
13513,189,499,6,60.62,363.72
13514,1427,19,2,268.64,537.28
13515,930,369,4,228.83,915.32
13516,695,340,2,217.26,434.52
13517,1429,442,4,217.50,870.00
13518,156,76,1,224.42,224.42
13519,881,376,6,75.62,453.72
13520,277,254,5,130.57,652.85
13521,1897,247,1,136.76,136.76
13522,752,191,6,259.99,1559.94
13523,1273,284,1,281.01,281.01
13524,915,49,2,118.24,236.48
13525,1,134,4,12.24,48.96
13526,1966,475,3,248.51,745.53
13527,152,360,2,249.33,498.66
13528,1562,246,3,73.79,221.37
13529,99,120,3,213.09,639.27
13530,1877,19,4,14.98,59.92
13531,1603,147,3,265.45,796.35
13532,1889,87,5,309.87,1549.35
13533,238,293,5,113.45,567.25
13534,1537,465,2,270.68,541.36
13535,1258,262,4,210.76,843.04
13536,160,204,6,190.19,1141.14
13537,264,435,2,55.29,110.58
13538,149,494,3,80.41,241.23
13539,483,304,6,92.67,556.02
13540,1206,202,3,13.90,41.70
13541,290,196,1,120.85,120.85
13542,1343,8,1,281.41,281.41
13543,1206,365,4,175.95,703.80
13544,1209,472,5,27.16,135.80
13545,1322,198,3,205.89,617.67
13546,253,256,4,244.04,976.16
13547,657,52,3,39.44,118.32
13548,1259,80,4,50.47,201.88
13549,115,491,1,260.63,260.63
13550,120,335,3,290.35,871.05
13551,1276,183,5,127.61,638.05
13552,1192,404,1,301.79,301.79
13553,1035,408,3,155.55,466.65
13554,219,86,5,204.21,1021.05
13555,1990,273,4,145.18,580.72
13556,1921,235,5,44.33,221.65
13557,244,111,3,66.74,200.22
13558,393,188,4,160.51,642.04
13559,1938,157,3,262.65,787.95
13560,1883,498,5,13.76,68.80
13561,738,239,5,122.88,614.40
13562,267,355,4,252.04,1008.16
13563,724,322,3,95.45,286.35
13564,623,435,6,188.94,1133.64
13565,55,338,2,138.50,277.00
13566,1250,180,5,233.01,1165.05
13567,129,110,5,160.69,803.45
13568,266,102,2,115.08,230.16
13569,653,470,4,47.63,190.52
13570,927,60,1,164.47,164.47
13571,1878,214,1,72.68,72.68
13572,1815,273,2,280.56,561.12
13573,612,7,3,217.92,653.76
13574,1578,43,2,92.30,184.60
13575,989,246,6,218.81,1312.86
13576,226,322,5,138.37,691.85
13577,670,172,2,266.05,532.10
13578,1963,199,1,49.23,49.23
13579,208,161,4,165.78,663.12
13580,1200,23,5,74.27,371.35
13581,1791,311,4,225.87,903.48
13582,913,207,4,105.21,420.84
13583,1887,391,1,46.45,46.45
13584,1843,200,2,253.78,507.56
13585,1670,208,5,143.17,715.85
13586,135,166,5,218.38,1091.90
13587,1300,401,4,109.17,436.68
13588,1027,329,2,105.25,210.50
13589,999,297,2,38.61,77.22
13590,1363,211,4,46.41,185.64
13591,1722,485,2,185.09,370.18
13592,326,467,4,43.87,175.48
13593,1156,94,3,47.94,143.82
13594,1513,122,1,175.99,175.99
13595,166,63,3,87.68,263.04
13596,1898,235,4,179.42,717.68
13597,1573,258,1,186.30,186.30
13598,836,14,6,224.77,1348.62
13599,1171,369,2,179.35,358.70
13600,745,411,4,152.14,608.56
13601,784,428,3,242.12,726.36
13602,1620,312,1,135.52,135.52
13603,186,484,3,259.12,777.36
13604,1113,33,3,173.33,519.99
13605,1775,358,6,213.08,1278.48
13606,859,289,6,63.52,381.12
13607,845,399,3,25.70,77.10
13608,972,91,5,114.20,571.00
13609,1417,325,3,23.82,71.46
13610,202,305,6,105.95,635.70
13611,763,197,5,179.74,898.70
13612,1883,134,5,60.32,301.60
13613,1906,326,5,133.25,666.25
13614,799,57,3,147.03,441.09
13615,868,128,2,244.36,488.72
13616,541,244,3,136.62,409.86
13617,380,475,1,258.15,258.15
13618,474,131,3,86.76,260.28
13619,1292,287,1,99.91,99.91
13620,612,498,2,281.77,563.54
13621,1136,109,4,47.66,190.64
13622,784,431,3,176.13,528.39
13623,1392,494,6,37.85,227.10
13624,1242,129,5,195.75,978.75
13625,1049,341,1,109.68,109.68
13626,693,145,2,125.23,250.46
13627,395,296,5,308.85,1544.25
13628,344,239,5,222.72,1113.60
13629,399,32,4,308.50,1234.00
13630,1312,91,4,237.67,950.68
13631,189,113,3,33.13,99.39
13632,548,33,4,301.51,1206.04
13633,429,327,4,94.39,377.56
13634,1507,452,5,102.62,513.10
13635,1496,495,2,72.21,144.42
13636,112,123,3,125.97,377.91
13637,1336,27,2,89.62,179.24
13638,103,188,4,79.58,318.32
13639,1211,207,6,188.74,1132.44
13640,1218,159,1,149.15,149.15
13641,430,184,2,36.39,72.78
13642,1848,220,4,290.14,1160.56
13643,434,187,5,264.46,1322.30
13644,559,272,4,58.68,234.72
13645,1767,29,4,302.12,1208.48
13646,240,426,4,295.41,1181.64
13647,107,397,2,196.21,392.42
13648,570,219,5,153.16,765.80
13649,1376,412,4,135.88,543.52
13650,714,359,2,180.56,361.12
13651,1078,39,5,144.40,722.00
13652,714,148,3,303.64,910.92
13653,1727,247,2,106.90,213.80
13654,631,280,4,10.85,43.40
13655,113,53,2,198.25,396.50
13656,289,404,5,222.74,1113.70
13657,1272,123,4,136.12,544.48
13658,902,327,1,173.50,173.50
13659,366,207,6,117.18,703.08
13660,96,216,3,54.96,164.88
13661,1471,246,3,10.68,32.04
13662,466,233,5,100.06,500.30
13663,914,407,4,258.11,1032.44
13664,1314,459,2,20.64,41.28
13665,464,436,1,65.04,65.04
13666,749,248,1,70.23,70.23
13667,703,151,4,191.29,765.16
13668,232,352,3,279.79,839.37
13669,223,195,3,189.05,567.15
13670,1360,142,5,32.43,162.15
13671,1361,151,4,140.47,561.88
13672,1654,393,2,229.00,458.00
13673,1115,21,3,175.33,525.99
13674,1599,481,3,282.88,848.64
13675,1966,67,4,85.74,342.96
13676,469,245,4,122.25,489.00
13677,983,290,1,288.43,288.43
13678,925,290,3,248.22,744.66
13679,1777,23,5,29.46,147.30
13680,109,266,4,93.51,374.04
13681,1481,499,1,262.32,262.32
13682,1041,193,3,135.20,405.60
13683,570,421,3,240.68,722.04
13684,1669,468,1,39.02,39.02
13685,1574,138,2,36.22,72.44
13686,1275,155,2,261.72,523.44
13687,847,243,6,289.87,1739.22
13688,1685,95,4,192.87,771.48
13689,1212,355,4,263.55,1054.20
13690,72,88,3,185.69,557.07
13691,346,73,6,301.36,1808.16
13692,1598,125,5,103.81,519.05
13693,903,115,6,130.42,782.52
13694,1017,117,4,147.92,591.68
13695,1985,334,3,50.93,152.79
13696,1842,38,6,233.02,1398.12
13697,637,223,4,249.13,996.52
13698,1422,347,4,265.73,1062.92
13699,1739,284,2,289.79,579.58
13700,1993,255,6,166.44,998.64
13701,198,268,3,232.45,697.35
13702,195,332,4,127.01,508.04
13703,305,60,2,41.89,83.78
13704,113,349,3,208.72,626.16
13705,866,319,2,134.25,268.50
13706,941,10,3,266.70,800.10
13707,391,231,5,71.14,355.70
13708,609,338,5,36.48,182.40
13709,739,77,4,167.95,671.80
13710,87,298,2,13.32,26.64
13711,693,399,5,11.02,55.10
13712,1727,159,4,23.43,93.72
13713,955,46,4,246.92,987.68
13714,829,401,4,170.09,680.36
13715,571,9,6,16.99,101.94
13716,1655,433,2,77.34,154.68
13717,1451,56,2,40.87,81.74
13718,660,368,3,227.52,682.56
13719,686,89,6,195.55,1173.30
13720,183,174,6,36.98,221.88
13721,992,374,2,114.16,228.32
13722,974,418,6,283.20,1699.20
13723,806,188,5,263.07,1315.35
13724,1204,428,4,109.74,438.96
13725,1971,164,6,171.02,1026.12
13726,1769,41,1,135.18,135.18
13727,1774,118,5,269.88,1349.40
13728,1937,426,2,202.34,404.68
13729,943,116,6,307.55,1845.30
13730,1485,274,6,166.29,997.74
13731,134,163,6,65.72,394.32
13732,1032,429,5,222.65,1113.25
13733,489,241,1,98.83,98.83
13734,1287,2,5,89.08,445.40
13735,1958,232,4,129.66,518.64
13736,1098,36,3,10.64,31.92
13737,714,266,4,256.86,1027.44
13738,1639,47,4,79.89,319.56
13739,298,492,3,113.22,339.66
13740,226,349,4,270.22,1080.88
13741,1619,197,5,52.69,263.45
13742,90,172,5,150.53,752.65
13743,842,41,1,17.36,17.36
13744,366,273,2,69.43,138.86
13745,1640,421,4,34.91,139.64
13746,1426,197,5,190.15,950.75
13747,1299,41,5,59.33,296.65
13748,269,143,5,286.16,1430.80
13749,1621,379,5,185.73,928.65
13750,905,51,3,218.30,654.90
13751,468,86,4,293.52,1174.08
13752,369,346,5,207.43,1037.15
13753,1163,451,5,179.44,897.20
13754,585,186,4,96.04,384.16
13755,1319,20,3,166.13,498.39
13756,508,220,3,237.28,711.84
13757,1906,225,1,147.78,147.78
13758,184,114,2,185.97,371.94
13759,1876,313,2,289.08,578.16
13760,1376,368,6,109.96,659.76
13761,775,128,5,158.40,792.00
13762,1142,426,1,189.72,189.72
13763,1561,363,2,167.73,335.46
13764,264,218,3,91.01,273.03
13765,634,455,5,128.69,643.45
13766,585,263,5,228.02,1140.10
13767,777,90,3,82.04,246.12
13768,1551,438,6,236.34,1418.04
13769,1109,448,4,42.53,170.12
13770,1207,490,5,242.57,1212.85
13771,1111,262,6,141.17,847.02
13772,732,167,3,163.15,489.45
13773,1212,301,4,217.42,869.68
13774,1698,366,3,198.60,595.80
13775,1595,346,2,227.14,454.28
13776,461,10,3,287.28,861.84
13777,471,123,5,172.73,863.65
13778,49,107,2,36.67,73.34
13779,301,321,5,37.12,185.60
13780,1800,13,3,132.80,398.40
13781,1660,205,4,246.74,986.96
13782,106,66,6,221.14,1326.84
13783,322,281,4,144.33,577.32
13784,732,189,2,61.37,122.74
13785,1193,328,3,92.88,278.64
13786,506,37,1,28.11,28.11
13787,688,216,2,128.46,256.92
13788,363,125,3,28.13,84.39
13789,1858,442,2,292.41,584.82
13790,1387,126,3,135.80,407.40
13791,361,265,5,173.18,865.90
13792,688,412,5,218.26,1091.30
13793,1827,107,1,114.50,114.50
13794,1544,418,3,84.20,252.60
13795,1166,153,5,100.53,502.65
13796,1770,153,5,205.61,1028.05
13797,456,43,1,33.86,33.86
13798,964,348,6,253.99,1523.94
13799,1273,371,2,147.73,295.46
13800,1432,225,5,53.60,268.00
13801,1146,52,1,187.99,187.99
13802,1591,70,6,85.59,513.54
13803,1351,497,5,159.02,795.10
13804,169,230,3,139.76,419.28
13805,1380,308,3,279.18,837.54
13806,18,335,6,45.47,272.82
13807,656,322,4,230.53,922.12
13808,1389,183,3,213.29,639.87
13809,1180,165,6,15.73,94.38
13810,993,382,6,251.38,1508.28
13811,1873,331,2,245.23,490.46
13812,1088,475,3,80.73,242.19
13813,1747,171,5,150.64,753.20
13814,385,432,2,281.06,562.12
13815,104,228,1,49.57,49.57
13816,1944,463,2,76.26,152.52
13817,398,40,3,249.16,747.48
13818,681,293,3,182.76,548.28
13819,826,188,5,27.65,138.25
13820,1749,111,6,300.15,1800.90
13821,1160,202,3,305.38,916.14
13822,435,488,2,113.24,226.48
13823,726,70,2,167.94,335.88
13824,719,86,2,258.58,517.16
13825,334,9,3,193.46,580.38
13826,1480,324,1,104.26,104.26
13827,304,247,5,43.03,215.15
13828,601,58,5,288.17,1440.85
13829,1211,56,1,307.91,307.91
13830,1264,324,1,260.89,260.89
13831,70,162,3,50.72,152.16
13832,1992,5,3,185.76,557.28
13833,185,48,2,114.70,229.40
13834,1837,122,3,30.55,91.65
13835,1718,336,1,152.21,152.21
13836,1419,262,3,265.15,795.45
13837,1361,466,2,267.80,535.60
13838,1992,346,4,51.54,206.16
13839,360,199,3,299.58,898.74
13840,1262,384,1,11.49,11.49
13841,1502,216,2,102.64,205.28
13842,741,132,4,73.97,295.88
13843,205,252,1,236.23,236.23
13844,41,63,4,45.29,181.16
13845,258,165,2,278.81,557.62
13846,1299,265,4,175.88,703.52
13847,1123,233,3,119.61,358.83
13848,1004,274,1,113.04,113.04
13849,1424,339,5,217.63,1088.15
13850,212,472,6,190.25,1141.50
13851,353,267,4,22.62,90.48
13852,182,285,4,76.53,306.12
13853,1287,163,4,287.39,1149.56
13854,1340,56,4,72.05,288.20
13855,55,207,4,254.98,1019.92
13856,846,135,5,159.95,799.75
13857,1820,30,4,42.32,169.28
13858,317,406,2,30.89,61.78
13859,1497,258,5,211.04,1055.20
13860,1767,12,6,43.68,262.08
13861,919,70,2,160.76,321.52
13862,897,317,6,107.61,645.66
13863,549,202,2,50.19,100.38
13864,1291,41,2,134.84,269.68
13865,1973,178,3,102.76,308.28
13866,570,111,5,292.50,1462.50
13867,937,63,4,111.59,446.36
13868,1114,478,2,137.89,275.78
13869,915,20,6,72.19,433.14
13870,878,47,6,253.91,1523.46
13871,1773,67,3,117.71,353.13
13872,406,422,2,262.15,524.30
13873,930,119,3,195.20,585.60
13874,1054,384,6,193.37,1160.22
13875,622,415,4,191.28,765.12
13876,799,226,3,170.64,511.92
13877,1025,233,2,170.01,340.02
13878,620,141,3,69.94,209.82
13879,1150,58,6,270.06,1620.36
13880,367,216,3,175.89,527.67
13881,1112,272,2,127.93,255.86
13882,882,278,2,156.98,313.96
13883,1192,483,2,103.76,207.52
13884,1088,14,2,175.03,350.06
13885,1541,163,5,113.01,565.05
13886,1192,408,3,41.57,124.71
13887,1096,208,2,164.42,328.84
13888,911,412,3,22.54,67.62
13889,1969,476,1,151.44,151.44
13890,233,21,5,100.43,502.15
13891,733,304,4,222.74,890.96
13892,807,324,5,141.45,707.25
13893,456,248,4,247.07,988.28
13894,1209,80,3,221.70,665.10
13895,1479,73,6,228.63,1371.78
13896,78,354,2,136.58,273.16
13897,1290,92,5,21.37,106.85
13898,1143,346,4,243.38,973.52
13899,317,131,2,83.42,166.84
13900,334,246,2,80.10,160.20
13901,1588,462,3,225.23,675.69
13902,1031,313,5,197.48,987.40
13903,1268,237,2,226.39,452.78
13904,686,364,6,199.66,1197.96
13905,1266,458,5,213.84,1069.20
13906,1821,290,6,27.81,166.86
13907,1542,174,2,26.16,52.32
13908,869,441,3,127.58,382.74
13909,1333,258,5,74.42,372.10
13910,68,463,2,26.69,53.38
13911,1803,174,1,229.47,229.47
13912,408,150,2,67.67,135.34
13913,564,88,5,27.36,136.80
13914,607,350,2,105.57,211.14
13915,1229,328,2,112.63,225.26
13916,798,40,3,85.65,256.95
13917,1847,353,2,41.76,83.52
13918,631,306,6,276.81,1660.86
13919,1413,409,5,98.52,492.60
13920,1565,124,6,247.24,1483.44
13921,540,352,3,147.61,442.83
13922,1499,259,5,294.96,1474.80
13923,1539,37,4,250.79,1003.16
13924,479,459,3,144.43,433.29
13925,815,352,4,10.54,42.16
13926,1873,109,6,41.07,246.42
13927,651,459,2,102.90,205.80
13928,776,366,6,146.66,879.96
13929,1982,351,3,19.97,59.91
13930,762,220,2,172.50,345.00
13931,1029,357,3,288.00,864.00
13932,1472,65,4,75.51,302.04
13933,1424,453,1,224.59,224.59
13934,1393,185,3,104.41,313.23
13935,155,257,4,89.54,358.16
13936,1470,452,6,156.48,938.88
13937,1703,71,6,13.30,79.80
13938,1063,480,5,49.61,248.05
13939,14,116,2,264.19,528.38
13940,682,363,3,22.00,66.00
13941,331,55,2,108.41,216.82
13942,1126,197,2,249.48,498.96
13943,961,382,1,21.19,21.19
13944,1775,157,3,126.99,380.97
13945,636,395,2,101.76,203.52
13946,387,351,5,23.62,118.10
13947,692,20,3,65.43,196.29
13948,1766,56,3,216.02,648.06
13949,1669,221,3,88.03,264.09
13950,1278,54,4,137.54,550.16
13951,724,147,4,47.44,189.76
13952,932,274,2,231.96,463.92
13953,1080,488,6,226.23,1357.38
13954,1300,483,4,242.98,971.92
13955,1583,403,3,132.27,396.81
13956,748,311,6,201.61,1209.66
13957,1799,468,3,115.93,347.79
13958,1818,5,5,187.98,939.90
13959,1744,109,3,218.16,654.48
13960,213,73,4,271.47,1085.88
13961,345,224,3,271.90,815.70
13962,895,164,3,145.13,435.39
13963,332,43,4,140.29,561.16
13964,1944,77,3,140.62,421.86
13965,530,413,5,157.86,789.30
13966,68,282,4,135.20,540.80
13967,1382,220,3,121.82,365.46
13968,1265,223,2,126.96,253.92
13969,1901,498,5,162.10,810.50
13970,324,313,3,212.58,637.74
13971,75,436,3,140.11,420.33
13972,1685,358,2,106.66,213.32
13973,1665,303,4,269.52,1078.08
13974,151,8,3,73.50,220.50
13975,882,177,3,229.14,687.42
13976,199,16,3,172.72,518.16
13977,1594,161,5,81.76,408.80
13978,663,56,3,166.92,500.76
13979,1745,448,4,263.13,1052.52
13980,1318,322,2,155.46,310.92
13981,252,192,2,191.49,382.98
13982,124,427,1,96.38,96.38
13983,1908,444,5,30.12,150.60
13984,1551,182,3,51.09,153.27
13985,492,119,2,32.12,64.24
13986,79,164,5,180.89,904.45
13987,1206,256,2,258.54,517.08
13988,1531,379,3,81.75,245.25
13989,1793,255,6,246.04,1476.24
13990,493,268,5,109.63,548.15
13991,1896,401,5,66.59,332.95
13992,130,38,5,81.32,406.60
13993,1058,140,4,188.33,753.32
13994,1530,449,2,91.77,183.54
13995,465,168,4,291.92,1167.68
13996,1755,314,2,259.60,519.20
13997,1751,177,5,63.02,315.10
13998,82,424,4,185.06,740.24
13999,550,427,5,20.59,102.95
14000,1281,126,3,50.40,151.20
14001,955,261,5,128.50,642.50
14002,1978,298,5,248.23,1241.15
14003,1776,489,2,115.25,230.50
14004,1188,47,4,71.54,286.16
14005,1107,275,5,185.39,926.95
14006,197,384,1,175.06,175.06
14007,1415,458,5,267.91,1339.55
14008,1790,394,3,132.24,396.72
14009,612,38,3,80.44,241.32
14010,490,394,4,156.46,625.84
14011,1092,318,5,26.57,132.85
14012,1948,337,2,243.82,487.64
14013,1464,461,4,55.85,223.40
14014,23,353,5,72.88,364.40
14015,838,310,3,82.10,246.30
14016,1166,124,6,263.68,1582.08
14017,527,435,5,299.95,1499.75
14018,228,328,6,135.40,812.40
14019,566,383,2,145.73,291.46
14020,1770,112,4,124.54,498.16
14021,1778,28,5,21.11,105.55
14022,1221,442,4,249.25,997.00
14023,730,44,5,305.29,1526.45
14024,1013,289,3,35.73,107.19
14025,1167,85,6,101.78,610.68
14026,1924,431,1,287.74,287.74
14027,637,221,2,94.04,188.08
14028,758,11,2,81.43,162.86
14029,1058,247,2,23.65,47.30
14030,1571,223,1,140.12,140.12
14031,671,416,4,58.05,232.20
14032,1627,480,2,144.20,288.40
14033,432,174,3,192.25,576.75
14034,168,190,3,80.79,242.37
14035,1166,286,3,127.25,381.75
14036,1965,25,4,181.29,725.16
14037,141,36,2,76.06,152.12
14038,939,353,1,129.57,129.57
14039,973,342,5,29.23,146.15
14040,1694,80,4,139.47,557.88
14041,1173,418,6,135.15,810.90
14042,1024,365,3,151.91,455.73
14043,341,99,4,164.18,656.72
14044,1517,199,3,144.62,433.86
14045,919,108,5,171.04,855.20
14046,1064,427,5,153.09,765.45
14047,1299,27,5,260.77,1303.85
14048,1545,166,4,241.83,967.32
14049,23,178,4,31.24,124.96
14050,211,52,6,111.15,666.90
14051,298,164,4,282.55,1130.20
14052,333,51,2,154.12,308.24
14053,383,140,3,72.58,217.74
14054,397,406,4,202.95,811.80
14055,612,390,2,204.68,409.36
14056,1639,378,5,17.35,86.75
14057,1672,269,4,184.07,736.28
14058,935,151,2,97.25,194.50
14059,1641,327,6,67.96,407.76
14060,966,311,4,149.82,599.28
14061,747,276,4,128.96,515.84
14062,274,437,5,109.69,548.45
14063,1378,259,5,280.29,1401.45
14064,545,112,5,113.61,568.05
14065,775,269,5,159.56,797.80
14066,390,283,6,253.92,1523.52
14067,1076,146,3,88.34,265.02
14068,116,233,4,145.66,582.64
14069,1879,233,6,119.77,718.62
14070,510,471,1,12.06,12.06
14071,328,197,3,82.29,246.87
14072,1431,357,2,247.38,494.76
14073,1998,122,2,132.38,264.76
14074,1311,33,6,221.89,1331.34
14075,1666,375,5,159.08,795.40
14076,622,468,4,89.52,358.08
14077,997,285,4,196.63,786.52
14078,1705,30,2,165.40,330.80
14079,1,246,5,223.51,1117.55
